date,return,position_date
2016-06-06,0.001035325392224272,2016-06-03
2016-06-07,0.007342645983209851,2016-06-06
2016-06-08,-0.005616492313250631,2016-06-07
2016-06-09,-0.00031188178898877575,2016-06-08
2016-06-10,-0.004981600844384405,2016-06-09
2016-06-13,-0.0008362099956099868,2016-06-10
2016-06-14,0.004606978727769158,2016-06-13
2016-06-15,-0.0031037128701596325,2016-06-14
2016-06-16,0.017478128143050716,2016-06-15
2016-06-17,-0.0007865022716147896,2016-06-16
2016-06-20,-0.0019576200696094686,2016-06-17
2016-06-21,0.007677869288817244,2016-06-20
2016-06-22,0.0005314634879896039,2016-06-21
2016-06-23,0.008849564557175952,2016-06-22
2016-06-24,-0.008445167765955474,2016-06-23
2016-06-27,0.005757587376663844,2016-06-24
2016-06-28,0.007770892501796649,2016-06-27
2016-06-29,0.008790212521837648,2016-06-28
2016-06-30,0.011701538936586743,2016-06-29
2016-07-01,0.0013730562316548597,2016-06-30
2016-07-05,0.0024291022221458623,2016-07-01
2016-07-06,-0.0041928212629584495,2016-07-05
2016-07-07,-0.009247797583827518,2016-07-06
2016-07-08,0.01240844957973301,2016-07-07
2016-07-11,0.003100764321724688,2016-07-08
2016-07-12,0.00511605889262651,2016-07-11
2016-07-13,0.0024421415574700876,2016-07-12
2016-07-14,0.00032207397946795203,2016-07-13
2016-07-15,-0.002156709322855536,2016-07-14
2016-07-18,0.014885539561083875,2016-07-15
2016-07-19,-0.00541431412184114,2016-07-18
2016-07-20,0.0043152827795576165,2016-07-19
2016-07-21,0.0014850003224605801,2016-07-20
2016-07-22,0.0004707747589469003,2016-07-21
2016-07-25,0.0075361221453033,2016-07-22
2016-07-26,-0.012001992429811845,2016-07-25
2016-07-27,-0.004597821559894204,2016-07-26
2016-07-28,-0.018830962342383177,2016-07-27
2016-07-29,0.001541278299061785,2016-07-28
2016-08-01,0.002229692095673614,2016-07-29
2016-08-02,-0.013059105123868923,2016-08-01
2016-08-03,0.0005244670985845415,2016-08-02
2016-08-04,0.0028025999739660283,2016-08-03
2016-08-05,0.013247427050248922,2016-08-04
2016-08-08,-0.0009532902588492622,2016-08-05
2016-08-09,-0.004238855966930709,2016-08-08
2016-08-10,0.0018536141520511808,2016-08-09
2016-08-11,0.005869812476333353,2016-08-10
2016-08-12,-0.003145715434001672,2016-08-11
2016-08-15,0.006147655207358846,2016-08-12
2016-08-16,-0.0059171236023265366,2016-08-15
2016-08-17,0.0009405511254183594,2016-08-16
2016-08-18,0.0015452436249365929,2016-08-17
2016-08-19,-5.356045315828284e-05,2016-08-18
2016-08-22,-0.0017337553322005293,2016-08-19
2016-08-23,0.0031307707362532074,2016-08-22
2016-08-24,-0.004414993613157163,2016-08-23
2016-08-25,0.0029062766579605014,2016-08-24
2016-08-26,-0.0020721193889516607,2016-08-25
2016-08-29,0.007176583811921133,2016-08-26
2016-08-30,0.0005570320361359187,2016-08-29
2016-08-31,-0.004026991811716492,2016-08-30
2016-09-01,0.003444530897992942,2016-08-31
2016-09-02,0.003682604402630429,2016-09-01
2016-09-06,0.0009560769498250732,2016-09-02
2016-09-07,-0.0015244110022502651,2016-09-06
2016-09-08,-0.005796061950142578,2016-09-07
2016-09-09,-0.028054502290689464,2016-09-08
2016-09-12,0.016972421479098256,2016-09-09
2016-09-13,-0.017239452802017073,2016-09-12
2016-09-14,-0.0002388424585129292,2016-09-13
2016-09-15,0.01179615589546444,2016-09-14
2016-09-16,-0.002560104947597899,2016-09-15
2016-09-19,-0.0034256487266362034,2016-09-16
2016-09-20,-0.00025283216641107994,2016-09-19
2016-09-21,-0.0031431453803954404,2016-09-20
2016-09-22,0.005048418393028715,2016-09-21
2016-09-23,-0.004953786091519002,2016-09-22
2016-09-26,-0.010721455703998697,2016-09-23
2016-09-27,5.06780535473139e-05,2016-09-26
2016-09-28,0.0015104811692896493,2016-09-27
2016-09-29,-0.0081354068783496,2016-09-28
2016-09-30,0.002099059635000181,2016-09-29
2016-10-03,-0.0024293898147351735,2016-09-30
2016-10-04,-0.0036203312450535695,2016-10-03
2016-10-05,0.009188779644367446,2016-10-04
2016-10-06,-0.0026445034971804456,2016-10-05
2016-10-07,-0.0050319956285300995,2016-10-06
2016-10-10,0.0037394357117934976,2016-10-07
2016-10-11,-0.01864830230170631,2016-10-10
2016-10-12,3.709879247521962e-05,2016-10-11
2016-10-13,-0.003831937605579986,2016-10-12
2016-10-14,-0.009077084636959052,2016-10-13
2016-10-17,0.004931618537021079,2016-10-14
2016-10-18,0.0067134337850740244,2016-10-17
2016-10-19,-0.007001004562209704,2016-10-18
2016-10-20,-0.0021067024697699246,2016-10-19
2016-10-21,0.00700567023777144,2016-10-20
2016-10-24,0.007850025165784865,2016-10-21
2016-10-25,-0.0032712018609646794,2016-10-24
2016-10-26,-0.0059922851800733356,2016-10-25
2016-10-27,-0.0027163046141064425,2016-10-26
2016-10-28,-0.009324664845508328,2016-10-27
2016-10-31,0.002521094449156822,2016-10-28
2016-11-01,-0.013116377322466257,2016-10-31
2016-11-02,-0.010974252604609824,2016-11-01
2016-11-03,-0.005420137694627093,2016-11-02
2016-11-04,-0.004222103153215465,2016-11-03
2016-11-07,0.019497911990756546,2016-11-04
2016-11-08,0.004395295019050725,2016-11-07
2016-11-09,0.031026723347150984,2016-11-08
2016-11-10,0.006540716655333651,2016-11-09
2016-11-11,-0.005629844596561752,2016-11-10
2016-11-14,0.00834272778842685,2016-11-11
2016-11-15,0.004650752829351058,2016-11-14
2016-11-16,-0.005912777563980916,2016-11-15
2016-11-17,0.008067439289398542,2016-11-16
2016-11-18,0.006534492710169509,2016-11-17
2016-11-21,0.0121604030759881,2016-11-18
2016-11-22,-0.0006610186497369151,2016-11-21
2016-11-23,-0.005864681195905471,2016-11-22
2016-11-25,0.006347467563567034,2016-11-23
2016-11-28,-0.0031865233872081064,2016-11-25
2016-11-29,0.002173417434266095,2016-11-28
2016-11-30,-0.004875526694313594,2016-11-29
2016-12-01,-0.0022793847815050124,2016-11-30
2016-12-02,-0.0016115223727125642,2016-12-01
2016-12-05,0.0005176839121705647,2016-12-02
2016-12-06,0.014975782004399458,2016-12-05
2016-12-07,0.006766269274523163,2016-12-06
2016-12-08,-0.016607084712490817,2016-12-07
2016-12-09,-0.004646293076119817,2016-12-08
2016-12-12,-0.004390652059711905,2016-12-09
2016-12-13,0.009103681461125435,2016-12-12
2016-12-14,-0.011115740938570604,2016-12-13
2016-12-15,0.010597295109447485,2016-12-14
2016-12-16,-0.005650174174636749,2016-12-15
2016-12-19,0.0049916121509590815,2016-12-16
2016-12-20,0.001706141996616178,2016-12-19
2016-12-21,-0.002874095170233698,2016-12-20
2016-12-22,0.00037301484878966276,2016-12-21
2016-12-23,0.00016423671039805598,2016-12-22
2016-12-27,0.001318066771700135,2016-12-23
2016-12-28,-0.008587153138801606,2016-12-27
2016-12-29,0.004386745312484496,2016-12-28
2016-12-30,-0.015097789550399988,2016-12-29
2017-01-03,0.011273795987785157,2016-12-30
2017-01-04,0.003084034912245545,2017-01-03
2017-01-05,-0.00014787614053675662,2017-01-04
2017-01-06,0.009644869031466986,2017-01-05
2017-01-09,0.006659388832453617,2017-01-06
2017-01-10,-0.0026418364910119076,2017-01-09
2017-01-11,-0.006301118888142478,2017-01-10
2017-01-12,-0.001325209995034919,2017-01-11
2017-01-13,0.0024869707422594846,2017-01-12
2017-01-17,-0.003917631200912359,2017-01-13
2017-01-18,0.003113509162464456,2017-01-17
2017-01-19,-0.0035828610529947662,2017-01-18
2017-01-20,0.0015505486576054312,2017-01-19
2017-01-23,0.0023538690585460428,2017-01-20
2017-01-24,0.009899255641124484,2017-01-23
2017-01-25,0.012998804783745163,2017-01-24
2017-01-26,-0.003265050716590256,2017-01-25
2017-01-27,0.00125877139309516,2017-01-26
2017-01-30,-0.001010725315178704,2017-01-27
2017-01-31,-0.0022541586096385883,2017-01-30
2017-02-01,0.003213376847506935,2017-01-31
2017-02-02,0.0020759412333104165,2017-02-01
2017-02-03,0.002158342049215866,2017-02-02
2017-02-06,-0.0046761171732585,2017-02-03
2017-02-07,0.0061495909625907015,2017-02-06
2017-02-08,0.002191353374423149,2017-02-07
2017-02-09,0.0016478305454113481,2017-02-08
2017-02-10,0.0019705165102422125,2017-02-09
2017-02-13,0.0031489951969750347,2017-02-10
2017-02-14,0.0015677361614945167,2017-02-13
2017-02-15,0.008382625200062114,2017-02-14
2017-02-16,-0.0002513620798165035,2017-02-15
2017-02-17,0.0019914532476332735,2017-02-16
2017-02-21,0.004666224618309582,2017-02-17
2017-02-22,0.0019603255667312506,2017-02-21
2017-02-23,0.0008032170213769362,2017-02-22
2017-02-24,0.003582814029894677,2017-02-23
2017-02-27,0.000891797459720661,2017-02-24
2017-02-28,-0.0016707730323409537,2017-02-27
2017-03-01,0.006150098871319824,2017-02-28
2017-03-02,-0.003885376311818147,2017-03-01
2017-03-03,-0.0016358878992460018,2017-03-02
2017-03-06,-0.00019743414195335827,2017-03-03
2017-03-07,0.0009531124332941678,2017-03-06
2017-03-08,-0.003276733918994794,2017-03-07
2017-03-09,0.0022412781875696037,2017-03-08
2017-03-10,0.0037063210346957812,2017-03-09
2017-03-13,0.002078093799410885,2017-03-10
2017-03-14,-0.0009077892437955761,2017-03-13
2017-03-15,0.007507928768986607,2017-03-14
2017-03-16,-0.005181960907884306,2017-03-15
2017-03-17,0.0015965347610326795,2017-03-16
2017-03-20,0.0005482307855691879,2017-03-17
2017-03-21,-0.008480586957449425,2017-03-20
2017-03-22,0.000902175810950379,2017-03-21
2017-03-23,-0.0024986274931723326,2017-03-22
2017-03-24,-0.0030942359209682425,2017-03-23
2017-03-27,-0.0006332479078732139,2017-03-24
2017-03-28,0.0036611927196794776,2017-03-27
2017-03-29,-0.0013567386962046115,2017-03-28
2017-03-30,0.0029669001701077193,2017-03-29
2017-03-31,-0.0003004301348831357,2017-03-30
2017-04-03,-0.0034422588252993264,2017-03-31
2017-04-04,-0.007375235850049869,2017-04-03
2017-04-05,0.0014340984078300336,2017-04-04
2017-04-06,0.0009941773980717825,2017-04-05
2017-04-07,-0.00010734272178115563,2017-04-06
2017-04-10,-4.4151638568319565e-05,2017-04-07
2017-04-11,0.0020692315922513364,2017-04-10
2017-04-12,-0.004682682953124783,2017-04-11
2017-04-13,-0.003414403320397229,2017-04-12
2017-04-17,0.0073035205330310975,2017-04-13
2017-04-18,-0.0004076686069967566,2017-04-17
2017-04-19,0.00019330492689856836,2017-04-18
2017-04-20,0.009921211771534825,2017-04-19
2017-04-21,0.004624814698596086,2017-04-20
2017-04-24,0.007598137931525436,2017-04-21
2017-04-25,0.014763634858416506,2017-04-24
2017-04-26,0.001830045729968989,2017-04-25
2017-04-27,-0.0014205641058781331,2017-04-26
2017-04-28,-0.003961112992571198,2017-04-27
2017-05-01,0.0006364897832125201,2017-04-28
2017-05-02,-0.011563455748038123,2017-05-01
2017-05-03,-0.0017855922072298152,2017-05-02
2017-05-04,0.004921558189867362,2017-05-03
2017-05-05,-0.003126061385293942,2017-05-04
2017-05-08,-0.006433094142484965,2017-05-05
2017-05-09,0.0005937447965611463,2017-05-08
2017-05-10,-0.012303434651802798,2017-05-09
2017-05-11,-0.004754135264531538,2017-05-10
2017-05-12,0.003590904938088184,2017-05-11
2017-05-15,0.005151180671285045,2017-05-12
2017-05-16,0.003692344827293777,2017-05-15
2017-05-17,-0.015969731435676947,2017-05-16
2017-05-18,0.0024959483720196005,2017-05-17
2017-05-19,0.0016891063046165543,2017-05-18
2017-05-22,0.005317246265731178,2017-05-19
2017-05-23,0.0011863506016692262,2017-05-22
2017-05-24,0.0063833932314401815,2017-05-23
2017-05-25,0.005298725679397366,2017-05-24
2017-05-26,0.00021430265267344262,2017-05-25
2017-05-30,0.0008134762127348052,2017-05-26
2017-05-31,-0.0005532410514071498,2017-05-30
2017-06-01,0.003352204963887534,2017-05-31
2017-06-02,0.009092918503066278,2017-06-01
2017-06-05,-0.0020823209474152677,2017-06-02
2017-06-06,-0.007454705889439109,2017-06-05
2017-06-07,0.0024398774140204516,2017-06-06
2017-06-08,-0.0060309149256669616,2017-06-07
2017-06-09,-0.022779968285440464,2017-06-08
2017-06-12,-0.007290991856384041,2017-06-09
2017-06-13,0.003006555115351373,2017-06-12
2017-06-14,0.0021523151367773383,2017-06-13
2017-06-15,0.005806720384077648,2017-06-14
2017-06-16,0.003597462692833312,2017-06-15
2017-06-19,0.007117510189878199,2017-06-16
2017-06-20,-0.0027538909388989193,2017-06-19
2017-06-21,-0.0013741230898180684,2017-06-20
2017-06-22,0.0016316124312016752,2017-06-21
2017-06-23,0.003928215705338367,2017-06-22
2017-06-26,-0.0048032107788717774,2017-06-23
2017-06-27,-0.007591109602245823,2017-06-26
2017-06-28,0.0028740149355203862,2017-06-27
2017-06-29,-0.009981591384796054,2017-06-28
2017-06-30,-0.0004026603038912811,2017-06-29
2017-07-03,0.002559725582774291,2017-06-30
2017-07-05,0.004600753504002139,2017-07-03
2017-07-06,-0.004958338550932192,2017-07-05
2017-07-07,0.00960002230356096,2017-07-06
2017-07-10,-0.003038809049953775,2017-07-07
2017-07-11,-0.0014955983159916537,2017-07-10
2017-07-12,0.009451869100062519,2017-07-11
2017-07-13,-0.003785433499157162,2017-07-12
2017-07-14,0.004479765166649109,2017-07-13
2017-07-17,-0.0010815230888553836,2017-07-14
2017-07-18,0.0044980966187920055,2017-07-17
2017-07-19,0.0013739987913628593,2017-07-18
2017-07-20,0.00017363752041500604,2017-07-19
2017-07-21,0.0058918960189966035,2017-07-20
2017-07-24,-0.00832202668611048,2017-07-21
2017-07-25,-0.0021330992871788734,2017-07-24
2017-07-26,0.005246924289733883,2017-07-25
2017-07-27,0.01083482670929964,2017-07-26
2017-07-28,-0.0027384444228274758,2017-07-27
2017-07-31,0.003963953725828892,2017-07-28
2017-08-01,0.003333564755207101,2017-07-31
2017-08-02,0.0038947435897891116,2017-08-01
2017-08-03,0.001338761956819386,2017-08-02
2017-08-04,-0.004449137148897042,2017-08-03
2017-08-07,-0.0033240223805769925,2017-08-04
2017-08-08,-9.961512015860697e-05,2017-08-07
2017-08-09,0.0012526004135594033,2017-08-08
2017-08-10,-0.007088581535329125,2017-08-09
2017-08-11,-0.004273860551802902,2017-08-10
2017-08-14,0.008527236396936097,2017-08-11
2017-08-15,0.002652808676749535,2017-08-14
2017-08-16,0.001822060234338523,2017-08-15
2017-08-17,-0.012242831874786116,2017-08-16
2017-08-18,-0.002987616421403281,2017-08-17
2017-08-21,0.004070169744977069,2017-08-18
2017-08-22,0.004879353775770256,2017-08-21
2017-08-23,-0.0043155028318271485,2017-08-22
2017-08-24,-0.0010436349143157528,2017-08-23
2017-08-25,0.0025699876471960295,2017-08-24
2017-08-28,0.003599292687097851,2017-08-25
2017-08-29,0.004314179523595935,2017-08-28
2017-08-30,0.003946233314810624,2017-08-29
2017-08-31,0.007543754053102211,2017-08-30
2017-09-01,-0.0018548389669099691,2017-08-31
2017-09-05,-0.003080598866716405,2017-09-01
2017-09-06,0.0021863502859441712,2017-09-05
2017-09-07,0.006518587686534418,2017-09-06
2017-09-08,-0.0008082740513634908,2017-09-07
2017-09-11,0.009327774297405,2017-09-08
2017-09-12,-0.005709276279556358,2017-09-11
2017-09-13,-0.005544740800568489,2017-09-12
2017-09-14,0.0018077553683085862,2017-09-13
2017-09-15,-0.014164937120739594,2017-09-14
2017-09-18,-0.0011420595970813496,2017-09-15
2017-09-19,0.0015392030463789515,2017-09-18
2017-09-20,-0.0021260453596411858,2017-09-19
2017-09-21,0.0025351529659528122,2017-09-20
2017-09-22,0.0019079997077450714,2017-09-21
2017-09-25,0.002314970624623767,2017-09-22
2017-09-26,0.0004915923606445865,2017-09-25
2017-09-27,0.00028714341802955814,2017-09-26
2017-09-28,0.0032421855203279403,2017-09-27
2017-09-29,0.004564817411720616,2017-09-28
2017-10-02,0.002698228372062637,2017-09-29
2017-10-03,0.0027446784192334396,2017-10-02
2017-10-04,0.0016861760605116375,2017-10-03
2017-10-05,0.003988375165900027,2017-10-04
2017-10-06,0.0025127064114824826,2017-10-05
2017-10-09,0.0006567063909056601,2017-10-06
2017-10-10,0.0023256763092100114,2017-10-09
2017-10-11,0.004377959537365896,2017-10-10
2017-10-12,0.005720220704732427,2017-10-11
2017-10-13,-0.000623086509063715,2017-10-12
2017-10-16,0.002896507636254487,2017-10-13
2017-10-17,-0.002942598168082784,2017-10-16
2017-10-18,-0.002962513260988819,2017-10-17
2017-10-19,0.0017266028377507163,2017-10-18
2017-10-20,0.003776471777233277,2017-10-19
2017-10-23,0.002839371606780019,2017-10-20
2017-10-24,0.011780825681501033,2017-10-23
2017-10-25,-0.0018014015696878592,2017-10-24
2017-10-26,0.0006498408282535678,2017-10-25
2017-10-27,0.006914154991879464,2017-10-26
2017-10-30,-0.005135106049693449,2017-10-27
2017-10-31,0.002400922781284773,2017-10-30
2017-11-01,-0.009283232059330473,2017-10-31
2017-11-02,0.002021675265967056,2017-11-01
2017-11-03,-0.002081100894606754,2017-11-02
2017-11-06,-0.000575998370990796,2017-11-03
2017-11-07,0.0023371912657812514,2017-11-06
2017-11-08,-0.001255602087041945,2017-11-07
2017-11-09,-0.009888027387027876,2017-11-08
2017-11-10,-0.002944454258291236,2017-11-09
2017-11-13,0.004652497538471064,2017-11-10
2017-11-14,0.0025096381150992307,2017-11-13
2017-11-15,-0.009586769693384923,2017-11-14
2017-11-16,0.003727681014738933,2017-11-15
2017-11-17,2.7587554366230525e-05,2017-11-16
2017-11-20,-0.0035696739821126453,2017-11-17
2017-11-21,0.00545754282997172,2017-11-20
2017-11-22,-0.006244919780129237,2017-11-21
2017-11-24,0.004122982005252959,2017-11-22
2017-11-27,-0.00016951634529702283,2017-11-24
2017-11-28,0.0006421371296672852,2017-11-27
2017-11-29,-0.01489622057749621,2017-11-28
2017-11-30,0.014778049929334075,2017-11-29
2017-12-01,-0.0067985027568382,2017-11-30
2017-12-04,0.012917666817166508,2017-12-01
2017-12-05,-0.005868700850780874,2017-12-04
2017-12-06,-0.001181338201913102,2017-12-05
2017-12-07,0.00636924491681589,2017-12-06
2017-12-08,0.010639886232994812,2017-12-07
2017-12-11,0.00390567371215268,2017-12-08
2017-12-12,0.0009672078042845308,2017-12-11
2017-12-13,0.005752663632098694,2017-12-12
2017-12-14,-0.003773922998932375,2017-12-13
2017-12-15,0.006417310956241431,2017-12-14
2017-12-18,0.004695208037624975,2017-12-15
2017-12-19,-0.0003066803920730942,2017-12-18
2017-12-20,0.006049442491700741,2017-12-19
2017-12-21,0.0037456237802901606,2017-12-20
2017-12-22,0.002248128626484601,2017-12-21
2017-12-26,0.003330003473009733,2017-12-22
2017-12-27,-0.0012425665928315801,2017-12-26
2017-12-28,0.0003691779608739212,2017-12-27
2017-12-29,-0.0043057401830009084,2017-12-28
2018-01-02,0.008168327641190489,2017-12-29
2018-01-03,0.02151642760994306,2018-01-02
2018-01-04,0.005013799094025595,2018-01-03
2018-01-05,0.007984598845505122,2018-01-04
2018-01-08,0.004690081162224847,2018-01-05
2018-01-09,0.0007414014007287961,2018-01-08
2018-01-10,-0.002118702546600789,2018-01-09
2018-01-11,0.010537353439512518,2018-01-10
2018-01-12,0.010767623046742713,2018-01-11
2018-01-16,-0.005344137192556741,2018-01-12
2018-01-17,0.02636826929010092,2018-01-16
2018-01-18,-0.005386848831615932,2018-01-17
2018-01-19,0.0060389241503400765,2018-01-18
2018-01-22,0.008343277962286857,2018-01-19
2018-01-23,0.004624058073075445,2018-01-22
2018-01-24,-6.626857866958635e-05,2018-01-23
2018-01-25,0.0025749136008375102,2018-01-24
2018-01-26,0.010015295992538255,2018-01-25
2018-01-29,-0.0018177915230724998,2018-01-26
2018-01-30,-0.011245983098449555,2018-01-29
2018-01-31,0.007543515664160979,2018-01-30
2018-02-01,-0.01151300150420899,2018-01-31
2018-02-02,-0.04142015188273221,2018-02-01
2018-02-05,-0.04505973825645962,2018-02-02
2018-02-06,0.011282803065528854,2018-02-05
2018-02-07,-0.0059566133270917854,2018-02-06
2018-02-08,-0.0428865472927179,2018-02-07
2018-02-09,0.02459581428529079,2018-02-08
2018-02-12,-0.00010851764071185275,2018-02-09
2018-02-13,0.0004943342816018435,2018-02-12
2018-02-14,0.005773601711848824,2018-02-13
2018-02-15,0.006107113450923047,2018-02-14
2018-02-16,0.014103693617245582,2018-02-15
2018-02-20,-0.010025289121833227,2018-02-16
2018-02-21,-0.013882356943907423,2018-02-20
2018-02-22,0.0068101296693065475,2018-02-21
2018-02-23,0.008920038661875134,2018-02-22
2018-02-26,0.004356080761661087,2018-02-23
2018-02-27,-0.015129976026946542,2018-02-26
2018-02-28,-0.008829758729441138,2018-02-27
2018-03-01,-0.002870847809462806,2018-02-28
2018-03-02,0.0012685354699543843,2018-03-01
2018-03-05,0.014061012491587753,2018-03-02
2018-03-06,0.004383122957560744,2018-03-05
2018-03-07,0.008321440546764258,2018-03-06
2018-03-08,-0.0016190529297686316,2018-03-07
2018-03-09,0.006841012679366177,2018-03-08
2018-03-12,-0.012267895652996628,2018-03-09
2018-03-13,-0.0019781872249670955,2018-03-12
2018-03-14,-0.006638444983100772,2018-03-13
2018-03-15,-0.000345672489926755,2018-03-14
2018-03-16,0.0031085043467975184,2018-03-15
2018-03-19,-0.0176109658736515,2018-03-16
2018-03-20,-0.004972190669465481,2018-03-19
2018-03-21,-0.003507751082420146,2018-03-20
2018-03-22,-0.025319663820765517,2018-03-21
2018-03-23,-0.016626386924530733,2018-03-22
2018-03-26,0.015475230491106405,2018-03-23
2018-03-27,-0.005191959066463586,2018-03-26
2018-03-28,-0.001619886533533745,2018-03-27
2018-03-29,0.00811905593718112,2018-03-28
2018-04-02,-0.017725557589957964,2018-03-29
2018-04-03,0.01341122873816068,2018-04-02
2018-04-04,0.009107155670067323,2018-04-03
2018-04-05,0.004106201682147046,2018-04-04
2018-04-06,-0.008272636369325527,2018-04-05
2018-04-09,0.003231271780684572,2018-04-06
2018-04-10,0.016154176853480123,2018-04-09
2018-04-11,0.0003254181829173107,2018-04-10
2018-04-12,-0.0030053370249875314,2018-04-11
2018-04-13,0.010231586395056743,2018-04-12
2018-04-16,0.010741674273249234,2018-04-13
2018-04-17,0.004389547564766832,2018-04-16
2018-04-18,0.0021618071276914277,2018-04-17
2018-04-19,-0.0033666366894637046,2018-04-18
2018-04-20,-0.00330781045805482,2018-04-19
2018-04-23,-0.018478510478471474,2018-04-20
2018-04-24,-0.015717891378620643,2018-04-23
2018-04-25,-0.0070844381741627235,2018-04-24
2018-04-26,0.007535275479032032,2018-04-25
2018-04-27,-0.0024733662606048487,2018-04-26
2018-04-30,-0.0026884477678555977,2018-04-27
2018-05-01,-0.00797910639173137,2018-04-30
2018-05-02,0.012072755778512046,2018-05-01
2018-05-03,-0.00813061381526775,2018-05-02
2018-05-04,0.010017666085369931,2018-05-03
2018-05-07,-0.0003611943809893898,2018-05-04
2018-05-08,-0.0006779378529465329,2018-05-07
2018-05-09,0.028220701497631093,2018-05-08
2018-05-10,0.006389252890891482,2018-05-09
2018-05-11,0.0013751126476875312,2018-05-10
2018-05-14,-0.0008844236269246068,2018-05-11
2018-05-15,-0.002017530140309901,2018-05-14
2018-05-16,0.011759023741166294,2018-05-15
2018-05-17,0.007972834931522827,2018-05-16
2018-05-18,-0.005707105737092366,2018-05-17
2018-05-21,0.010547009925253613,2018-05-18
2018-05-22,-0.004601106959202298,2018-05-21
2018-05-23,0.02182697752339915,2018-05-22
2018-05-24,0.005194566561411286,2018-05-23
2018-05-25,0.003440141494839216,2018-05-24
2018-05-29,-0.007624636597819127,2018-05-25
2018-05-30,0.01189343964946077,2018-05-29
2018-05-31,-0.014626040207424714,2018-05-30
2018-06-01,0.026243904791659705,2018-05-31
2018-06-04,0.011789155981311864,2018-06-01
2018-06-05,0.0001468688061706839,2018-06-04
2018-06-06,0.017510506271178138,2018-06-05
2018-06-07,-0.0064293200431770284,2018-06-06
2018-06-08,0.0042745904615327825,2018-06-07
2018-06-11,0.0022419584034148433,2018-06-08
2018-06-12,0.0007628981815431385,2018-06-11
2018-06-13,0.009480945041423015,2018-06-12
2018-06-14,0.007034240534321296,2018-06-13
2018-06-15,0.0020752379417967393,2018-06-14
2018-06-18,-0.00906769731899976,2018-06-15
2018-06-19,0.013586099971394115,2018-06-18
2018-06-20,0.012039241901783628,2018-06-19
2018-06-21,-0.004333426981380119,2018-06-20
2018-06-22,0.006145071725172483,2018-06-21
2018-06-25,-0.011035384976667012,2018-06-22
2018-06-26,0.0021153324025249627,2018-06-25
2018-06-27,-0.003780977494430968,2018-06-26
2018-06-28,0.003973895455668045,2018-06-27
2018-06-29,-0.002426438895352723,2018-06-28
2018-07-02,-0.002112640641431198,2018-06-29
2018-07-03,0.005268950500248585,2018-07-02
2018-07-05,0.004652943474847737,2018-07-03
2018-07-06,0.007149943679339736,2018-07-05
2018-07-09,-0.021343299902090544,2018-07-06
2018-07-10,0.003957491098737706,2018-07-09
2018-07-11,-0.0048273061000119214,2018-07-10
2018-07-12,0.007939950073706683,2018-07-11
2018-07-13,-0.0002945798593939116,2018-07-12
2018-07-16,-0.0016545430311835508,2018-07-13
2018-07-17,-0.0029176154069031675,2018-07-16
2018-07-18,-0.0001103898324607566,2018-07-17
2018-07-19,-0.026829186208482635,2018-07-18
2018-07-20,-0.003941327395170872,2018-07-19
2018-07-23,-0.000960336946548519,2018-07-20
2018-07-24,0.01492627978545561,2018-07-23
2018-07-25,0.012615148875753423,2018-07-24
2018-07-26,0.002848880526375933,2018-07-25
2018-07-27,-0.005452201201937634,2018-07-26
2018-07-30,-0.0029510020415677136,2018-07-27
2018-07-31,0.0055650654204482805,2018-07-30
2018-08-01,-0.005369043524001058,2018-07-31
2018-08-02,-0.002383444763989923,2018-08-01
2018-08-03,0.011861310507399414,2018-08-02
2018-08-06,0.004383131041851978,2018-08-03
2018-08-07,0.0006741245840524966,2018-08-06
2018-08-08,-0.0038141857114343696,2018-08-07
2018-08-09,-0.0017106596538560147,2018-08-08
2018-08-10,-0.00371842211067544,2018-08-09
2018-08-13,0.002920417715482006,2018-08-10
2018-08-14,0.0023625334345513532,2018-08-13
2018-08-15,0.005912972933923866,2018-08-14
2018-08-16,0.012935414309934674,2018-08-15
2018-08-17,0.004804701426899845,2018-08-16
2018-08-20,-0.000588075241655084,2018-08-17
2018-08-21,-0.0036385214442276248,2018-08-20
2018-08-22,-0.0033683673461200664,2018-08-21
2018-08-23,3.3811321239904705e-05,2018-08-22
2018-08-24,0.0051401227699980085,2018-08-23
2018-08-27,-0.002127622647588869,2018-08-24
2018-08-28,0.0043945673060667625,2018-08-27
2018-08-29,0.00034167487816798536,2018-08-28
2018-08-30,-0.003357812980855493,2018-08-29
2018-08-31,0.002368142315802605,2018-08-30
2018-09-04,-0.005516139547361656,2018-08-31
2018-09-05,-0.0016214610371089095,2018-09-04
2018-09-06,2.7332757601355052e-05,2018-09-05
2018-09-07,0.0030534811905400744,2018-09-06
2018-09-10,0.0036006649091620607,2018-09-07
2018-09-11,0.00026665295370373256,2018-09-10
2018-09-12,-0.0005103430711844887,2018-09-11
2018-09-13,0.0024600039105911724,2018-09-12
2018-09-14,-0.008509589577641481,2018-09-13
2018-09-17,-0.00020528291723677112,2018-09-14
2018-09-18,0.002386398246020329,2018-09-17
2018-09-19,-0.000282808995390349,2018-09-18
2018-09-20,0.0016391084976868963,2018-09-19
2018-09-21,0.0061005612954041855,2018-09-20
2018-09-24,0.00017295300631129783,2018-09-21
2018-09-25,0.0022677842632986976,2018-09-24
2018-09-26,-0.00020357355881949109,2018-09-25
2018-09-27,-0.0014612977647865569,2018-09-26
2018-09-28,0.0031790227398194046,2018-09-27
2018-10-01,0.007945907445032551,2018-09-28
